CENTRALE;CODE_SOCIETE;LIBELLE_SOCIETE;CODE_CLIENT_BCP;POLE_AFFILIANT;FOURNISSEUR;NOM_FOURNISSEUR;REGROUPEMENT;CA_DECLARE_FRN;CA_FRN_CRF;TOTAL_CA_DECLARE_FRN;TOTAL_ENCAISSE;MTT_A_REVERSER_DIFF;MTT_A_REV_DIFF_HORS_SYN;MTT_A_REVERSER_BCP;ECART_MTT_A_REVERSER;MTT_PREVISION_AVEC_SYNERGIE;MTT_PREVISION_HORS_SYNERGIE;Cdfop;Norca;Cient;Cdprolog;Lbetblba;Activite;Code_Ent_BCP;Libelle_entrepot;SOURCES;Carpr;Mteca;_Ca_Bn;_Ristourne_Prolog;Ecart_CA;%CA;Ecart_Ristourne;%Ristourne;DATE
CAP;144;C.S.F.              ;21337;ENT GR;28397;MATERNE             ;1;0;884164,4;289830,76;6707514;0;0;0;0;222826,97;167389,86;28397;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;902503,42;17965;884538,42;223031,7166;374,02;0,000423021;204,74662;0,000918859;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;28397;MATERNE             ;33;0;10874,41;1527,5;58680;0;0;0;0;2933,93;2063,98;28397;33;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;10999,46;63,82;10935,64;2950,435672;61,23;0,00563065;16,505672;0,005625789;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;29254;VITARMONYL          ;3;0;12359,21;0;2665520,52;0;0;0;0;4123,58;3320,24;29254;3;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;12357,78;0;12357,78;4123,117296;-1,43;-0,000115703;-0,462704;-0,000112209;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;29254;VITARMONYL          ;10;0;35761,93;0;225513,76;0;0;0;0;13883,49;12095,38;29254;10;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;35356,11;0;35356,11;13725,04889;-405,82;-0,011347822;-158,441112;-0,011412196;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;29254;VITARMONYL          ;11;0;79782,3;0;488737,67;0;0;0;0;14090,45;11377,85;29254;11;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;79785,43;0;79785,43;14091,00355;3,13;3,92E-05;0,553552;3,93E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;29380;ECKES GRANINI FRANCE;1;0;497821,49;804943,73;11779807,6;0;0;0;0;206411,25;188987,51;29380;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;497980,51;0;497980,51;206478,1079;159,02;0,000319432;66,85786;0,000323906;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;29380;ECKES GRANINI FRANCE;2;0;1255,28;0;450740,32;0;0;0;0;423,03;390,39;29380;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1255,28;0;1255,28;423,02936;0;0;-0,00064;-1,51E-06;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;29863;REITZEL BRIAND      ;5;0;22571,41;0;93506,68;0;0;0;0;4945,39;4172,38;29863;5;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;22632,65;88,2;22544,45;4939,488995;-26,96;-0,001194431;-5,901005;-0,001193233;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;30648;LESIEUR             ;1;0;2187670,31;1475892,12;14490528,07;0;0;0;0;639360,21;498335,33;30648;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2197595,48;41944,67;2155650,81;629962,0772;-32019,5;-0,014636346;-9398,132811;-0,014699277;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;30648;LESIEUR             ;23;0;319349,77;166263,5;1689593,48;0;0;0;0;91428,07;77279,93;30648;23;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;317114,75;1019,16;316095,59;90490,33672;-3254,18;-0,010190018;-937,733282;-0,010256514;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;30809;PAGO FRANCE         ;1;0;49556,71;0;2231436,92;0;0;0;0;19757,57;17031,96;30809;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;49567,85;-59,94;49627,79;19786,10141;71,08;0,001434316;28,531411;0,001444075;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;30809;PAGO FRANCE         ;6;0;5311,18;0;338916,77;0;0;0;0;1672,01;1645,46;30809;6;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;5294,22;-13,24;5307,46;1670,755106;-3,72;-0,000700409;-1,254894;-0,00075053;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;30909;WERNER & MERTZ      ;1;0;48017,15;0;728908;0;0;0;0;18150,49;16709,98;30909;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;47584,13;81,64;47502,49;17955,94122;-514,66;-0,010718254;-194,54878;-0,010718652;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;31170;KAO FRANCE SARL     ;1;0;474,52;0;1003673,52;0;0;0;0;157,54;119,58;31170;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;241,38;0;241,38;80,13816;-233,14;-0,491317542;-77,40184;-0,491315475;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;31262;FOOD PARTNERS CO    ;2;0;14715,23;0;120560;0;0;0;0;4588,2;3846,56;31262;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;14715,15;0;14715,15;4588,18377;-0,08;-5,44E-06;-0,01623;-3,54E-06;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;31508;EUROPEENNE CONDIMENT;27;0;210035,55;0;1247231,52;0;0;0;0;60439,68;50988,13;31508;27;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;207956,14;349,74;207606,4;59736,17689;-2429,15;-0,011565423;-703,503107;-0,011639756;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;31581;FAUGIER             ;1;0;30141,24;0;659078,86;0;0;0;0;7881,94;6248,39;31581;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;30133,88;0;30133,88;7880,00962;-7,36;-0,000244184;-1,93038;-0,000244912;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;32473;APICULTEURS ASSOCIES;1;0;57013,38;0;226249,52;0;0;0;0;10465,69;7615,03;32473;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;56949,13;26,05;56923,08;10448,56775;-90,3;-0,001583839;-17,122255;-0,001636037;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;34425;TRIOMPHE SNAT       ;12;0;86900,58;0;539546,09;0;0;0;0;24195,54;17243,5;34425;12;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;85224,36;163,2;85061,16;23714,79308;-1839,42;-0,021166947;-480,746925;-0,019869237;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;37193;DANONE              ;23;0;171736,7;0;1245304,89;0;0;0;0;49906,69;43037,22;37193;23;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;170564,94;-234,47;170799,41;49634,30855;-937,29;-0,005457715;-272,381454;-0,005457814;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;37193;DANONE              ;24;0;2680,13;0;22731;0;0;0;0;257,29;203,68;37193;24;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;7388,96;0;7388,96;255,03552;4708,83;1,756940895;-2,25448;-0,008762408;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;37200;D AUCY FRANCE       ;1;0;714841,18;0;5080910,54;0;0;0;0;275356,83;236790,25;37200;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;719619,81;9606,68;710013,13;273497,0577;-4828,05;-0,006754018;-1859,772324;-0,006754045;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;37304;GENDREAU            ;23;0;20219,79;0;670315,91;0;0;0;0;5060,97;4170,4;37304;23;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;19555,97;-837,38;20393,35;5105,809801;173,56;0,00858367;44,839801;0,008859922;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;37469;TIPIAK PANIFICATION ;6;0;67564,97;0;574533,4;0;0;0;0;21324,03;15918,83;37469;6;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;67798,46;410,86;67387,6;21267,57107;-177,37;-0,002625177;-56,458934;-0,002647667;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;37469;TIPIAK PANIFICATION ;7;0;20507,95;0;59760,67;0;0;0;0;4243,1;3640,5;37469;7;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;20544,75;87,56;20457,19;4232,592611;-50,76;-0,002475138;-10,507389;-0,002476347;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;38947;EAUX DE MONT ROUCOUS;2;0;159447,01;0;398157,46;0;0;0;0;9550,88;2614,94;38947;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;145267,88;1135,07;144132,81;8633,555319;-15314,2;-0,096045702;-917,324681;-0,09604609;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;39742;LACTALIS NUTRITION  ;1;0;213854,83;0;665293,45;0;0;0;0;32716,46;25479,8;39742;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;215004,4;1992,01;213012,39;32601,6891;-842,44;-0,003939308;-114,7708965;-0,003508048;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;39764;GRANDS MOULINS PARIS;16;0;525917,35;427859,4;2282426,41;0;0;0;0;104867,91;73312,87;39764;16;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;528632,26;4984,5;523647,76;104415,3633;-2269,59;-0,004315488;-452,546656;-0,004315397;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;40036;BEIERSDORF          ;4;0;6031,85;287383,5;4041667,91;0;0;0;0;1710,03;1468,76;40036;4;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;6015,25;0;6015,25;1705,323375;-16,6;-0,002752058;-4,706625;-0,002752364;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;40036;BEIERSDORF          ;13;0;586,22;90744,75;1477522,57;0;0;0;0;166,96;137,65;40036;13;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;584,61;0;584,61;166,496928;-1,61;-0,002746409;-0,463072;-0,002773551;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;42247;HARIBO              ;1;0;534001,9;3346004,61;19084437,75;0;0;0;0;179004,28;161864,29;42247;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;533961,42;0;533961,42;178990,6367;-40,48;-7,58E-05;-13,6432798;-7,62E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;42863;HEINEKEN ENTREPRISE ;23;0;4651073,28;0;100963190,8;0;0;0;0;1929018,06;1789485,85;42863;23;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;4614986,57;-19716,57;4634703,14;1922181,022;-16370,14;-0,003519648;-6837,038379;-0,00354431;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;43522;VITAKRAFT           ;2;0;43726,17;0;2368061,3;0;0;0;0;15430,96;11932,86;43522;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;43725,93;0;43725,93;15430,8807;-0,24;-5,49E-06;-0,079303;-5,14E-06;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;44261;IDEAL               ;1;0;890915,3;0;7415410,25;0;0;0;0;394082,7;349536,94;44261;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;888494,95;74,25;888420,7;392996,1547;-2494,6;-0,002800042;-1086,545322;-0,002757151;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;44530;PIETERCIL INTERCO   ;14;0;88554,66;0;632424;0;0;0;0;30002,33;22917,94;44530;14;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;88544,41;0;88544,41;29998,84611;-10,25;-0,000115748;-3,483892;-0,000116121;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;45971;JOHNSON FRANCAISE   ;1;0;227366,54;0;2223406,13;0;0;0;0;70579,88;70352,51;45971;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;226249,78;0;226249,78;70228,13537;-1116,76;-0,004911717;-351,744632;-0,004983639;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;45971;JOHNSON FRANCAISE   ;14;0;1352,82;0;1888525,86;0;0;0;0;414,37;354,85;45971;14;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1348,86;0;1348,86;413,155818;-3,96;-0,002927219;-1,214182;-0,002930188;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;47014;KELLOGG S           ;1;0;1520914;1462577,13;16493765,31;0;0;0;0;514812,78;470132,24;47014;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1501401,94;-2580,77;1503982,71;508942,8786;-16931,29;-0,011132313;-5869,901393;-0,011402012;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;47014;KELLOGG S           ;6;0;1017304,26;946178,93;6276104,8;0;0;0;0;334987,44;294295,27;47014;6;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;991895,76;20,44;991875,32;326596,0006;-25428,94;-0,024996396;-8391,439375;-0,025050012;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;49542;TERDIS              ;4;0;39954,96;0;383283,12;0;0;0;0;4794,61;4269,94;49542;4;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;39956,04;0;39956,04;4794,7248;1,08;2,70E-05;0,1148;2,39E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;50679;LEROUX              ;9;0;128941,2;103906,94;553923,46;0;0;0;0;30740,55;20425,25;50679;9;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;129354,35;1438,85;127915,5;30534,60316;-1025,7;-0,007954789;-205,946837;-0,006699517;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;51593;PASTACORP           ;1;0;378331,45;0;2079725;0;0;0;0;140576,07;111444,55;51593;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;374338,44;-2558,08;376896,52;140040,1875;-1434,93;-0,003792785;-535,882543;-0,003812047;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;51712;LIGHTBODY EUROPE    ;9;0;101613,76;0;555344,22;0;0;0;0;22863,09;14733,98;51712;9;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;101660,2;96,5;101563,7;22851,8325;-50,06;-0,00049265;-11,2575;-0,000492388;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;51712;LIGHTBODY EUROPE    ;14;0;24678;0;190124,4;0;0;0;0;5636,25;4919,61;51712;14;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;24210,24;-127;24337,24;5552,20543;-340,76;-0,01380825;-84,04457;-0,014911434;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;51750;RISO GALLO          ;2;0;17750,66;0;164344,08;0;0;0;0;5906,66;4486,61;51750;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;17758,73;-113,71;17872,44;5948,455091;121,78;0,00686059;41,795091;0,007075926;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;51908;NUTRIMAINE          ;1;0;201332,37;120355,42;970052,07;0;0;0;0;60215,13;49360,52;51908;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;197077,11;1526,44;195550,67;58481,75969;-5781,7;-0,02871719;-1733,37031;-0,028786292;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;1;0;44571,66;0;9720423;0;0;0;0;12787,61;12564,75;54909;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;44782,27;145,41;44636,86;12806,31513;65,2;0,001462813;18,705134;0,001462754;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;9;0;1766,06;0;4198770;0;0;0;0;510,21;404,25;54909;9;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1769,99;0;1769,99;511,350111;3,93;0,002225292;1,140111;0,002234592;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;12;0;6513,56;0;3670299;0;0;0;0;1713,07;1191,99;54909;12;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;6533,94;17,75;6516,19;1713,75797;2,63;0,000403773;0,68797;0,000401601;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;14;0;15133,48;0;8738640;0;0;0;0;4981,94;4906,28;54909;14;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;15125,26;103,72;15021,54;4945,090968;-111,94;-0,007396845;-36,849032;-0,007396523;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;15;0;4309,01;0;3484161;0;0;0;0;1200,49;1114,31;54909;15;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;4314,72;0;4314,72;1202,080992;5,71;0,00132513;1,590992;0,001325286;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;16;0;521,74;0;2544453;0;0;0;0;122,92;71,79;54909;16;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;522,9;0;522,9;123,19524;1,16;0,00222333;0,27524;0,00223918;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;17;0;29898,52;0;10214703;0;0;0;0;9902,39;9752,89;54909;17;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;29927,16;-2,3;29929,46;9912,637152;30,94;0,001034834;10,247152;0,001034816;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;18;0;11300,59;0;5563791;0;0;0;0;2940,41;2827,41;54909;18;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;11317,19;0;11317,19;2944,732838;16,6;0,00146895;4,322838;0,001470148;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;54909;L OREAL             ;20;0;216;0;1963944;0;0;0;0;58,28;58,28;54909;20;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;216,32;0;216,32;58,363136;0,32;0,001481481;0,083136;0,001426493;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;55993;LA MARTINIQUAISE    ;26;0;3528,79;1433876,19;3959895,18;0;0;0;0;532,27;505,46;55993;26;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;3528,62;0;3528,62;532,235924;-0,17;-4,82E-05;-0,034076;-6,40E-05;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;60270;SOFIDEL FRANCE      ;13;0;130726,6;0;421239,07;0;0;0;0;32367,91;29753,39;60270;13;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;143648,45;13675,32;129973,13;32181,34699;-753,47;-0,005763708;-186,563012;-0,005763826;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;60270;SOFIDEL FRANCE      ;14;0;90770,78;0;265450,62;0;0;0;0;22202,53;20387,12;60270;14;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;93372,79;3905,88;89466,91;21883,60619;-1303,87;-0,014364424;-318,923814;-0,014364301;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;60693;BALOCCO SPA         ;1;0;2665,12;0;0;0;0;0;0;582,32;449,07;60693;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1937,81;0;1937,81;423,411485;-727,31;-0,272899532;-158,908515;-0,272888644;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;60876;SOFIBEL             ;1;0;2522,88;0;2575306,61;0;0;0;0;935,99;784,62;60876;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2522,61;0;2522,61;935,88831;-0,27;-0,000107021;-0,10169;-0,000108644;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;60983;MICHAUD FAMILLE     ;2;0;518479,69;479650,02;5919093,68;0;0;0;0;192218,74;155925,15;60983;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;516075,16;1301,42;514773,74;190844,9012;-3705,95;-0,007147725;-1373,83878;-0,007147268;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;61888;AB INBEV FRANCE     ;3;0;4438886,63;5752672,27;37564538,14;0;0;0;0;1429134,36;1275992,77;61888;3;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;4443984,86;4505,1;4439479,76;1429322,871;593,13;0,000133621;188,5113096;0,000131906;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;62057;ST MICHEL BISCUITS  ;9;0;383349,58;983133,26;9907294,6;0;0;0;0;141634,57;113048,4;62057;9;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;384006,75;836,49;383170,26;141565,0046;-179,32;-0,000467771;-69,565354;-0,000491161;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;62057;ST MICHEL BISCUITS  ;21;0;840962,33;882638,95;8157606,88;0;0;0;0;305518,3;242864,07;62057;21;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;835284,26;-366,69;835650,95;303587,8229;-5311,38;-0,006315836;-1930,477095;-0,006318695;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;63313;MUTTI               ;3;0;228754,71;0;183168;0;0;0;0;14503,05;9927,94;63313;3;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;278623,5;-979,99;279603,49;14198,63415;50848,78;0,222285172;-304,415852;-0,020989782;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;63520;ROLDI               ;1;0;19822,24;16917,12;213103,9;0;0;0;0;2973,36;1387,57;63520;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;19765,58;-48,32;19813,9;2972,085;-8,34;-0,00042074;-1,275;-0,000428808;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;64620;INTERSNACK FRANCE   ;1;0;613928,2;294290,59;4410224,06;0;0;0;0;228117,06;178576,61;64620;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;616231,4;2428,27;613803,13;228057,9021;-125,07;-0,000203721;-59,157911;-0,000259331;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;64620;INTERSNACK FRANCE   ;41;0;1166874,42;879681,64;6986753,07;0;0;0;0;372310,05;277909,98;64620;41;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1160060,49;-1534,77;1161595,26;370622,6198;-5279,16;-0,004524189;-1687,430199;-0,004532325;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;64620;INTERSNACK FRANCE   ;50;0;314068,28;323037,99;3131414,5;0;0;0;0;115001,09;89550,85;64620;50;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;312894,11;-93,85;312987,96;114605,6285;-1080,32;-0,003439762;-395,461538;-0,003438763;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;64620;INTERSNACK FRANCE   ;51;0;119930,65;0;1597878,55;0;0;0;0;43798,72;36701;64620;51;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;119362,58;4092,23;115270,35;42091,25416;-4660,3;-0,03885829;-1707,46584;-0,038984378;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;66022;PANZANI             ;1;0;3258965,4;1761617,81;16079778;0;0;0;0;1254371,72;1202309,7;66022;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;3235769,74;-41089,76;3276859,5;1261282,249;17894,1;0,00549073;6910,52882;0,005509155;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;66022;PANZANI             ;13;0;1637531,92;852188,39;10453317,31;0;0;0;0;669586,8;604085,52;66022;13;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;1633094,27;4564,42;1628529,85;665905,8557;-9002,07;-0,00549734;-3680,944335;-0,005497337;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;66022;PANZANI             ;37;0;333189,08;179598,36;1434734;0;0;0;0;108686,28;82031,16;66022;37;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;332665,16;2181,97;330483,19;107803,6166;-2705,89;-0,008121185;-882,663422;-0,008121204;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;66030;PAULET              ;3;0;2611709,65;1088248,94;16612512,59;0;0;0;0;723556,26;645204,97;66030;3;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;2594119,48;18967,76;2575151,72;713261,8003;-36557,93;-0,013997701;-10294,45972;-0,014227587;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;67475;NW MARKETING DISTRIB;1;0;4043583,37;0;72198496,24;0;0;0;0;1581728,49;1460420,99;67475;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;4020859,27;-10822,96;4031682,23;1577073,138;-11901,14;-0,002943216;-4655,352091;-0,002943206;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;68199;LA TOURANGELLE SAS  ;3;0;30538,59;0;57759,68;0;0;0;0;2443,08;1526,92;68199;3;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;29916,27;75,38;29840,89;2387,2712;-697,7;-0,022846503;-55,8088;-0,022843624;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;68256;SWANIA              ;2;39522;39216,98;1479900;534583,76;10765,79;9975,35;9975,35;0;10680,41;9896,07;68256;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;39839,24;315,29;39523,95;10766,32398;306,97;0,007827477;85,91398;0,008044071;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;68286;KRONENBOURG SAS     ;1;0;3563775,07;6458110,69;50515377,89;0;0;0;0;1233359,14;1162083,65;68286;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;3562595,92;-2268,67;3564864,59;1233735,077;1089,52;0,000305721;375,9371144;0,000304807;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;68466;FRUITS ET SAVEURS   ;1;0;5901,45;0;129943,2;0;0;0;0;1062,28;826,23;68466;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;5885,44;0;5885,44;1059,3792;-16,01;-0,002712893;-2,9008;-0,00273073;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;69004;DELTA PRONATURA FR  ;1;0;52363,05;0;315498,29;0;0;0;0;17238,87;16977,06;69004;1;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;51843,13;-175,77;52018,9;17125,77174;-344,15;-0,006572383;-113,09826;-0,006560654;30/09/2022
CAP;144;C.S.F.              ;21337;ENT GR;69004;DELTA PRONATURA FR  ;2;0;12523,74;0;48072;0;0;0;0;2504,76;2504,76;69004;2;791;791;BREBIERES -HSPC MSES;EPI;21337;BREBIER FS;NR;15027,76;27,73;15000,03;2474,92;2476,29;0,197727676;-29,84;-0,011913317;30/09/2022
